exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,trade_fee_in_quote,position,age
4982263,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695074191000,x-XEKWYICXSSIUT605a935d4f0e30582,SELL,LIMIT,0.12470000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00997600'}]}",0.00997600,NIL,00:00:20
4982359,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695074328000,x-XEKWYICXSSIUT605a93c636be20582,SELL,LIMIT,0.12480000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00998400'}]}",0.00998400,NIL,00:00:47
4982366,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695074350000,x-XEKWYICXSSIUT605a93faaa4e30582,SELL,LIMIT,0.12480000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00998400'}]}",0.00998400,NIL,00:00:14
4982426,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695074457000,x-XEKWYICXBSIUT605a946391c3a0582,BUY,LIMIT,0.12470000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099760000000000,NIL,00:00:11
4982546,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695074943000,x-XEKWYICXSSIUT605a963ba37300582,SELL,LIMIT,0.12510000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01000800'}]}",0.01000800,NIL,00:00:02
4982634,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695075176000,x-XEKWYICXBSIUT605a970d7203b0582,BUY,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100000000000000,NIL,00:00:15
4982643,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695075239000,x-XEKWYICXSSIUT605a9741e58050582,SELL,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01000000'}]}",0.01000000,NIL,00:00:23
4982679,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695075419000,x-XEKWYICXBSIUT605a97df411ef0582,BUY,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100000000000000,NIL,00:00:38
4982687,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695075468000,x-XEKWYICXSSIUT605a9813b518d0582,SELL,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01000000'}]}",0.01000000,NIL,00:00:32
4982776,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695075723000,x-XEKWYICXBSIUT605a9919f74c80582,BUY,LIMIT,0.12520000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100160000000000,NIL,00:00:12
4982826,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695076051000,x-XEKWYICXBSIUT605a9a54af61b0582,BUY,LIMIT,0.12510000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100080000000000,NIL,00:00:10
4982938,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695076192000,x-XEKWYICXSSIUT605a9abd960000582,SELL,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01000000'}]}",0.01000000,NIL,00:00:41
4983080,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695076843000,x-XEKWYICXSSIUT605a9d3302df30582,SELL,LIMIT,0.12470000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00997600'}]}",0.00997600,NIL,00:00:32
4983104,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695076898000,x-XEKWYICXSSIUT605a9d6775cc90582,SELL,LIMIT,0.12480000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00998400'}]}",0.00998400,NIL,00:00:32
4983152,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695077002000,x-XEKWYICXBSIUT605a9dd05d1d60582,BUY,LIMIT,0.12470000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099760000000000,NIL,00:00:26
4983182,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695077061000,x-XEKWYICXBSIUT605a9e04d14c50582,BUY,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099680000000000,NIL,00:00:30
4983198,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695077086000,x-XEKWYICXSSIUT605a9e39459f40582,SELL,LIMIT,0.12470000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00997600'}]}",0.00997600,NIL,00:00:00
4983243,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695077380000,x-XEKWYICXSSIUT605a9f3f885060582,SELL,LIMIT,0.12470000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00997600'}]}",0.00997600,NIL,00:00:19
4983294,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695077685000,x-XEKWYICXBSIUT605aa045ca4900582,BUY,LIMIT,0.12490000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099920000000000,NIL,00:00:49
4983466,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695078385000,x-XEKWYICXSSIUT605aa2efaae4e0582,SELL,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00996800'}]}",0.00996800,NIL,00:00:34
4983629,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695078825000,x-XEKWYICXBSIUT605aa4934872c0582,BUY,LIMIT,0.12430000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099440000000000,NIL,00:00:34
4983678,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695078893000,x-XEKWYICXSSIUT605aa4c7bc5190582,SELL,LIMIT,0.12440000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00995200'}]}",0.00995200,NIL,00:00:47
4983760,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695079250000,x-XEKWYICXBSIUT605aa636e6af80582,BUY,LIMIT,0.12410000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099280000000000,NIL,00:00:19
4984001,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695080206000,x-XEKWYICXBSIUT605aa9b2965960582,BUY,LIMIT,0.12380000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099040000000000,NIL,00:00:40
4984021,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695080241000,x-XEKWYICXSSIUT605aa9e70a0240582,SELL,LIMIT,0.12380000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00990400'}]}",0.00990400,NIL,00:00:20
4984031,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695080281000,x-XEKWYICXSSIUT605aaa1b7dce10582,SELL,LIMIT,0.12380000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00990400'}]}",0.00990400,NIL,00:00:05
4984103,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695080495000,x-XEKWYICXBSIUT605aaab8d8bbd0582,BUY,LIMIT,0.12370000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098960000000000,NIL,00:00:54
4984124,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695080497000,x-XEKWYICXBSIUT605aaaed585720582,BUY,LIMIT,0.12370000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098960000000000,NIL,00:00:01
4984195,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695080722000,x-XEKWYICXSSIUT605aabbf1c9170582,SELL,LIMIT,0.12370000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00989600'}]}",0.00989600,NIL,00:00:06
4984404,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695081469000,x-XEKWYICXBSIUT605aae68fbeff0582,BUY,LIMIT,0.12370000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098960000000000,NIL,00:00:38
4984487,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695081715000,x-XEKWYICXSSIUT605aaf6f3f02b0582,SELL,LIMIT,0.12380000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00990400'}]}",0.00990400,NIL,00:00:09
4984499,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695081763000,x-XEKWYICXSSIUT605aafa3b2a770582,SELL,LIMIT,0.12380000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00990400'}]}",0.00990400,NIL,00:00:02
4984539,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695081868000,x-XEKWYICXBSIUT605aafd8261cc0582,BUY,LIMIT,0.12380000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099040000000000,NIL,00:00:52
4984614,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695082146000,x-XEKWYICXBSIUT605ab112dd1b60582,BUY,LIMIT,0.12400000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099200000000000,NIL,00:00:00
4984713,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695082436000,x-XEKWYICXSSIUT605ab1f2fd7330582,SELL,LIMIT,0.12380000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00990400'}]}",0.00990400,NIL,00:00:55
4984721,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695082436000,x-XEKWYICXSSIUT605ab2276c5fc0582,SELL,LIMIT,0.12380000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00990400'}]}",0.00990400,NIL,00:00:00
4984772,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695082567000,x-XEKWYICXBSIUT605ab290572bc0582,BUY,LIMIT,0.12350000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098800000000000,NIL,00:00:21
4985069,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695082866000,x-XEKWYICXBSIUT605ab396957590582,BUY,LIMIT,0.12280000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098240000000000,NIL,00:00:45
4985198,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695082989000,x-XEKWYICXSSIUT605ab433f89830582,SELL,LIMIT,0.12310000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00984800'}]}",0.00984800,NIL,00:00:03
4985802,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695084248000,x-XEKWYICXBSIUT605ab8b5e30550582,BUY,LIMIT,0.12280000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098240000000000,NIL,00:00:52
4985863,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695084294000,x-XEKWYICXSSIUT605ab8ea566680582,SELL,LIMIT,0.12270000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00981600'}]}",0.00981600,NIL,00:00:43
4986710,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695085468000,x-XEKWYICXBSIUT605abd6c524c30582,BUY,LIMIT,0.12150000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0097200000000000,NIL,00:00:07
4987141,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695085659000,x-XEKWYICXSSIUT605abe09ae9960582,SELL,LIMIT,0.12150000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00972000'}]}",0.00972000,NIL,00:00:33
4987417,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695086243000,x-XEKWYICXBSIUT605ac04a9cfdb0582,BUY,LIMIT,0.12220000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0097760000000000,NIL,00:00:12
4987447,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695086312000,x-XEKWYICXBSIUT605ac07f110c40582,BUY,LIMIT,0.12220000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0097760000000000,NIL,00:00:26
4987498,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695086552000,x-XEKWYICXBSIUT605ac150e34e50582,BUY,LIMIT,0.12230000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0097840000000000,NIL,00:00:46
4987507,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695086585000,x-XEKWYICXBSIUT605ac185606e80582,BUY,LIMIT,0.12240000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0097920000000000,NIL,00:00:24
4987572,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695086872000,x-XEKWYICXSSIUT605ac28ba90c70582,SELL,LIMIT,0.12230000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00978400'}]}",0.00978400,NIL,00:00:36
4987623,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695086932000,x-XEKWYICXSSIUT605ac2c020ffa0582,SELL,LIMIT,0.12250000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00980000'}]}",0.00980000,NIL,00:00:41
4987848,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695087387000,x-XEKWYICXBSIUT605ac4981b9c40582,BUY,LIMIT,0.12210000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0097680000000000,NIL,00:00:01
4987937,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695087553000,x-XEKWYICXSSIUT605ac5012537b0582,SELL,LIMIT,0.12190000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00975200'}]}",0.00975200,NIL,00:00:57
4987945,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695087554000,x-XEKWYICXSSIUT605ac536474c80582,SELL,LIMIT,0.12190000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00975200'}]}",0.00975200,NIL,00:00:03
4988463,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695089319000,x-XEKWYICXBSIUT605acbc446c360582,BUY,LIMIT,0.12310000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098480000000000,NIL,00:00:08
4988488,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695089376000,x-XEKWYICXBSIUT605acbf8942120582,BUY,LIMIT,0.12320000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098560000000000,NIL,00:00:10
4988501,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695089438000,x-XEKWYICXBSIUT605acc2cd5fd50582,BUY,LIMIT,0.12320000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098560000000000,NIL,00:00:17
4988647,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695089813000,x-XEKWYICXSSIUT605acd9c009200582,SELL,LIMIT,0.12310000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00984800'}]}",0.00984800,NIL,00:00:07
4988670,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695089870000,x-XEKWYICXBSIUT605acdd0ad7270582,BUY,LIMIT,0.12320000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098560000000000,NIL,00:00:09
4988687,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695090111000,x-XEKWYICXSSIUT605acea2529890582,SELL,LIMIT,0.12320000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00985600'}]}",0.00985600,NIL,00:00:30
4988696,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695090216000,x-XEKWYICXSSIUT605acf0b737880582,SELL,LIMIT,0.12330000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00986400'}]}",0.00986400,NIL,00:00:25
4988724,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695090316000,x-XEKWYICXBSIUT605acf743117a0582,BUY,LIMIT,0.12330000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098640000000000,NIL,00:00:15
4988734,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695090381000,x-XEKWYICXBSIUT605acfa8921c10582,BUY,LIMIT,0.12330000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098640000000000,NIL,00:00:25
4988902,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695090990000,x-XEKWYICXSSIUT605ad1e99153c0582,SELL,LIMIT,0.12320000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00985600'}]}",0.00985600,NIL,00:00:29
4988950,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695091047000,x-XEKWYICXSSIUT605ad21df26a00582,SELL,LIMIT,0.12330000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00986400'}]}",0.00986400,NIL,00:00:31
4989049,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695091289000,x-XEKWYICXBSIUT605ad2efc19180582,BUY,LIMIT,0.12320000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098560000000000,NIL,00:00:53
4989079,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695091466000,x-XEKWYICXSSIUT605ad3c1d6bc30582,SELL,LIMIT,0.12320000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00985600'}]}",0.00985600,NIL,00:00:10
4989136,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695091612000,x-XEKWYICXBSIUT605ad42a8aa400582,BUY,LIMIT,0.12300000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098400000000000,NIL,00:00:46
4989172,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695091662000,x-XEKWYICXSSIUT605ad45ef58080582,SELL,LIMIT,0.12310000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00984800'}]}",0.00984800,NIL,00:00:41
4989356,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695091964000,x-XEKWYICXBSIUT605ad599c42670582,BUY,LIMIT,0.12330000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098640000000000,NIL,00:00:13
4989451,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695092299000,x-XEKWYICXSSIUT605ad6d4717ca0582,SELL,LIMIT,0.12340000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00987200'}]}",0.00987200,NIL,00:00:18
4989553,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695092494000,x-XEKWYICXSSIUT605ad771d9fd20582,SELL,LIMIT,0.12340000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00987200'}]}",0.00987200,NIL,00:00:48
4989670,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695093065000,x-XEKWYICXBSIUT605ad9b2bc8650582,BUY,LIMIT,0.12310000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098480000000000,NIL,00:00:14
4989731,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695093154000,x-XEKWYICXSSIUT605ad9e72a7390582,SELL,LIMIT,0.12290000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00983200'}]}",0.00983200,NIL,00:00:48
4989750,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695093185000,x-XEKWYICXSSIUT605ada1bb2e0e0582,SELL,LIMIT,0.12300000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00984000'}]}",0.00984000,NIL,00:00:24
4989928,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695094008000,x-XEKWYICXSSIUT605add2e5c6790582,SELL,LIMIT,0.12290000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00983200'}]}",0.00983200,NIL,00:00:22
4989966,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695094451000,x-XEKWYICXBSIUT605aded2445d60582,BUY,LIMIT,0.12300000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098400000000000,NIL,00:00:25
4990019,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695094788000,x-XEKWYICXBSIUT605ae00d01de10582,BUY,LIMIT,0.12280000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098240000000000,NIL,00:00:32
